ds_key,hw_key,exp_name,acc,lat
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
cifar10,edgegpu_latency,pso_only,92.11333465576172,1.8553400039672852
